year,level,name,race,group,estimate,moe,share,sharemoe
2021,3_region,MidState Medical Center HSA,latino,ages25plus,18202,1306,NA,NA
2021,3_region,MidState Medical Center HSA,latino,less_than_hs,5574,803,0.31,0.038
2021,3_region,MidState Medical Center HSA,latino,high_school,6215,683,0.34,0.028
2021,3_region,MidState Medical Center HSA,latino,some_college_aa,4434,663,0.24,0.032
2021,3_region,MidState Medical Center HSA,latino,bachelors_plus,1979,395,0.11,0.02
2021,3_region,MidState Medical Center HSA,asian,ages25plus,4723,548,NA,NA
2021,3_region,MidState Medical Center HSA,asian,less_than_hs,549,162,0.12,0.032
2021,3_region,MidState Medical Center HSA,asian,high_school,732,206,0.15,0.04
2021,3_region,MidState Medical Center HSA,asian,some_college_aa,735,226,0.16,0.044
2021,3_region,MidState Medical Center HSA,asian,bachelors_plus,2707,425,0.57,0.061
2021,3_region,MidState Medical Center HSA,aian,ages25plus,217,169,NA,NA
2021,3_region,MidState Medical Center HSA,aian,less_than_hs,89,97,0.41,0.313
2021,3_region,MidState Medical Center HSA,aian,high_school,17,73,0.08,0.331
2021,3_region,MidState Medical Center HSA,aian,some_college_aa,89,94,0.41,0.293
2021,3_region,MidState Medical Center HSA,aian,bachelors_plus,22,71,0.1,0.318
2021,3_region,MidState Medical Center HSA,other_race,ages25plus,11736,1209,NA,NA
2021,3_region,MidState Medical Center HSA,other_race,less_than_hs,3354,744,0.29,0.056
2021,3_region,MidState Medical Center HSA,other_race,high_school,3474,587,0.3,0.04
2021,3_region,MidState Medical Center HSA,other_race,some_college_aa,2922,629,0.25,0.047
2021,3_region,MidState Medical Center HSA,other_race,bachelors_plus,1986,409,0.17,0.03
2021,3_region,MidState Medical Center HSA other towns,total,ages25plus,86262,2192,NA,NA
2021,3_region,MidState Medical Center HSA other towns,total,less_than_hs,5997,756,0.07,0.009
2021,3_region,MidState Medical Center HSA other towns,total,high_school,22424,1047,0.26,0.01
2021,3_region,MidState Medical Center HSA other towns,total,some_college_aa,20264,1061,0.23,0.011
2021,3_region,MidState Medical Center HSA other towns,total,bachelors_plus,37577,1418,0.44,0.012
2021,3_region,MidState Medical Center HSA other towns,white,ages25plus,74044,1800,NA,NA
2021,3_region,MidState Medical Center HSA other towns,white,less_than_hs,3577,455,0.05,0.006
2021,3_region,MidState Medical Center HSA other towns,white,high_school,19546,1010,0.26,0.012
2021,3_region,MidState Medical Center HSA other towns,white,some_college_aa,17846,954,0.24,0.011
2021,3_region,MidState Medical Center HSA other towns,white,bachelors_plus,33075,1049,0.45,0.009
2021,3_region,MidState Medical Center HSA other towns,black,ages25plus,1786,299,NA,NA
2021,3_region,MidState Medical Center HSA other towns,black,less_than_hs,389,132,0.22,0.064
2021,3_region,MidState Medical Center HSA other towns,black,high_school,480,145,0.27,0.068
2021,3_region,MidState Medical Center HSA other towns,black,some_college_aa,459,151,0.26,0.073
2021,3_region,MidState Medical Center HSA other towns,black,bachelors_plus,458,168,0.26,0.084
2021,3_region,MidState Medical Center HSA other towns,latino,ages25plus,5305,756,NA,NA
2021,3_region,MidState Medical Center HSA other towns,latino,less_than_hs,1607,559,0.3,0.096
2021,3_region,MidState Medical Center HSA other towns,latino,high_school,1723,355,0.32,0.048
2021,3_region,MidState Medical Center HSA other towns,latino,some_college_aa,961,262,0.18,0.042
2021,3_region,MidState Medical Center HSA other towns,latino,bachelors_plus,1014,253,0.19,0.039
2021,3_region,MidState Medical Center HSA other towns,asian,ages25plus,3735,484,NA,NA
2021,3_region,MidState Medical Center HSA other towns,asian,less_than_hs,375,124,0.1,0.031
2021,3_region,MidState Medical Center HSA other towns,asian,high_school,534,179,0.14,0.044
2021,3_region,MidState Medical Center HSA other towns,asian,some_college_aa,603,209,0.16,0.052
2021,3_region,MidState Medical Center HSA other towns,asian,bachelors_plus,2223,379,0.6,0.066
2021,3_region,MidState Medical Center HSA other towns,aian,ages25plus,46,102,NA,NA
2021,3_region,MidState Medical Center HSA other towns,aian,less_than_hs,29,64,0.63,1.972
2021,3_region,MidState Medical Center HSA other towns,aian,high_school,17,58,0.37,0.958
2021,3_region,MidState Medical Center HSA other towns,aian,some_college_aa,0,38,0,0.826
2021,3_region,MidState Medical Center HSA other towns,aian,bachelors_plus,0,38,0,0.826
2021,3_region,MidState Medical Center HSA other towns,other_race,ages25plus,4521,761,NA,NA
2021,3_region,MidState Medical Center HSA other towns,other_race,less_than_hs,1224,543,0.27,0.111
2021,3_region,MidState Medical Center HSA other towns,other_race,high_school,1151,354,0.25,0.066
2021,3_region,MidState Medical Center HSA other towns,other_race,some_college_aa,895,259,0.2,0.047
2021,3_region,MidState Medical Center HSA other towns,other_race,bachelors_plus,1251,302,0.28,0.048
2021,3_region,Natchaug Hospital HSA,total,ages25plus,44505,1625,NA,NA
2021,3_region,Natchaug Hospital HSA,total,less_than_hs,4031,624,0.09,0.014
2021,3_region,Natchaug Hospital HSA,total,high_school,12996,827,0.29,0.015
2021,3_region,Natchaug Hospital HSA,total,some_college_aa,11792,847,0.26,0.016
2021,3_region,Natchaug Hospital HSA,total,bachelors_plus,15686,922,0.35,0.016
2021,3_region,Natchaug Hospital HSA,white,ages25plus,34809,1338,NA,NA
2021,3_region,Natchaug Hospital HSA,white,less_than_hs,2089,475,0.06,0.013
2021,3_region,Natchaug Hospital HSA,white,high_school,10215,746,0.29,0.018
2021,3_region,Natchaug Hospital HSA,white,some_college_aa,9490,659,0.27,0.016
2021,3_region,Natchaug Hospital HSA,white,bachelors_plus,13015,757,0.37,0.016
2021,3_region,Natchaug Hospital HSA,black,ages25plus,840,256,NA,NA
2021,3_region,Natchaug Hospital HSA,black,less_than_hs,167,142,0.2,0.158
2021,3_region,Natchaug Hospital HSA,black,high_school,190,110,0.23,0.111
2021,3_region,Natchaug Hospital HSA,black,some_college_aa,256,133,0.3,0.128
2021,3_region,Natchaug Hospital HSA,black,bachelors_plus,227,123,0.27,0.121
2021,3_region,Natchaug Hospital HSA,latino,ages25plus,6568,647,NA,NA
2021,3_region,Natchaug Hospital HSA,latino,less_than_hs,1634,291,0.25,0.037
2021,3_region,Natchaug Hospital HSA,latino,high_school,2340,375,0.36,0.045
2021,3_region,Natchaug Hospital HSA,latino,some_college_aa,1727,373,0.26,0.051
2021,3_region,Natchaug Hospital HSA,latino,bachelors_plus,867,232,0.13,0.033
2021,3_region,Natchaug Hospital HSA,asian,ages25plus,1379,311,NA,NA
2021,3_region,Natchaug Hospital HSA,asian,less_than_hs,93,89,0.07,0.063
2021,3_region,Natchaug Hospital HSA,asian,high_school,53,78,0.04,0.056
2021,3_region,Natchaug Hospital HSA,asian,some_college_aa,57,81,0.04,0.058
2021,3_region,Natchaug Hospital HSA,asian,bachelors_plus,1176,276,0.85,0.055
2021,3_region,Natchaug Hospital HSA,aian,ages25plus,111,144,NA,NA
2021,3_region,Natchaug Hospital HSA,aian,less_than_hs,15,66,0.14,0.568
2021,3_region,Natchaug Hospital HSA,aian,high_school,8,66,0.07,0.587
2021,3_region,Natchaug Hospital HSA,aian,some_college_aa,64,83,0.58,1.058
2021,3_region,Natchaug Hospital HSA,aian,bachelors_plus,24,71,0.22,0.575
2021,3_region,Natchaug Hospital HSA,other_race,ages25plus,4415,623,NA,NA
2021,3_region,Natchaug Hospital HSA,other_race,less_than_hs,1036,269,0.23,0.051
2021,3_region,Natchaug Hospital HSA,other_race,high_school,1518,400,0.34,0.077
2021,3_region,Natchaug Hospital HSA,other_race,some_college_aa,1095,312,0.25,0.061
2021,3_region,Natchaug Hospital HSA,other_race,bachelors_plus,766,241,0.17,0.049
2021,3_region,Natchaug Hospital HSA other towns,total,ages25plus,29857,1304,NA,NA
2021,3_region,Natchaug Hospital HSA other towns,total,less_than_hs,1582,470,0.05,0.016
2021,3_region,Natchaug Hospital HSA other towns,total,high_school,7744,624,0.26,0.018
2021,3_region,Natchaug Hospital HSA other towns,total,some_college_aa,7731,645,0.26,0.018
2021,3_region,Natchaug Hospital HSA other towns,total,bachelors_plus,12800,821,0.43,0.02
2021,3_region,Natchaug Hospital HSA other towns,white,ages25plus,26226,1147,NA,NA
2021,3_region,Natchaug Hospital HSA other towns,white,less_than_hs,1278,432,0.05,0.016
2021,3_region,Natchaug Hospital HSA other towns,white,high_school,7148,602,0.27,0.02
2021,3_region,Natchaug Hospital HSA other towns,white,some_college_aa,6964,548,0.27,0.017
2021,3_region,Natchaug Hospital HSA other towns,white,bachelors_plus,10836,683,0.41,0.019
2021,3_region,Natchaug Hospital HSA other towns,black,ages25plus,274,161,NA,NA
2021,3_region,Natchaug Hospital HSA other towns,black,less_than_hs,15,66,0.05,0.239
2021,3_region,Natchaug Hospital HSA other towns,black,high_school,52,75,0.19,0.25
2021,3_region,Natchaug Hospital HSA other towns,black,some_college_aa,97,92,0.35,0.264
2021,3_region,Natchaug Hospital HSA other towns,black,bachelors_plus,110,87,0.4,0.213
2021,3_region,Natchaug Hospital HSA other towns,latino,ages25plus,1366,332,NA,NA
2021,3_region,Natchaug Hospital HSA other towns,latino,less_than_hs,131,86,0.1,0.058
2021,3_region,Natchaug Hospital HSA other towns,latino,high_school,355,167,0.26,0.105
2021,3_region,Natchaug Hospital HSA other towns,latino,some_college_aa,414,215,0.3,0.139
2021,3_region,Natchaug Hospital HSA other towns,latino,bachelors_plus,466,169,0.34,0.092
2021,3_region,Natchaug Hospital HSA other towns,asian,ages25plus,1217,295,NA,NA
2021,3_region,Natchaug Hospital HSA other towns,asian,less_than_hs,63,77,0.05,0.062
2021,3_region,Natchaug Hospital HSA other towns,asian,high_school,13,60,0.01,0.049
2021,3_region,Natchaug Hospital HSA other towns,asian,some_college_aa,40,69,0.03,0.056
2021,3_region,Natchaug Hospital HSA other towns,asian,bachelors_plus,1101,270,0.9,0.034
2021,3_region,Natchaug Hospital HSA other towns,aian,ages25plus,46,122,NA,NA
2021,3_region,Natchaug Hospital HSA other towns,aian,less_than_hs,15,62,0.33,1.034
2021,3_region,Natchaug Hospital HSA other towns,aian,high_school,8,60,0.17,1.22
2021,3_region,Natchaug Hospital HSA other towns,aian,some_college_aa,12,58,0.26,1.054
2021,3_region,Natchaug Hospital HSA other towns,aian,bachelors_plus,11,63,0.24,1.214
2021,3_region,Natchaug Hospital HSA other towns,other_race,ages25plus,1431,385,NA,NA
2021,3_region,Natchaug Hospital HSA other towns,other_race,less_than_hs,154,137,0.11,0.091
2021,3_region,Natchaug Hospital HSA other towns,other_race,high_school,398,200,0.28,0.118
2021,3_region,Natchaug Hospital HSA other towns,other_race,some_college_aa,452,229,0.32,0.136
2021,3_region,Natchaug Hospital HSA other towns,other_race,bachelors_plus,427,192,0.3,0.108
2021,3_region,Naugatuck Valley COG,total,ages25plus,322071,4742,NA,NA
2021,3_region,Naugatuck Valley COG,total,less_than_hs,31240,1637,0.1,0.005
2021,3_region,Naugatuck Valley COG,total,high_school,98224,2613,0.3,0.007
2021,3_region,Naugatuck Valley COG,total,some_college_aa,88639,2531,0.28,0.007
2021,3_region,Naugatuck Valley COG,total,bachelors_plus,103968,2564,0.32,0.006
2021,3_region,Naugatuck Valley COG,white,ages25plus,239607,3864,NA,NA
2021,3_region,Naugatuck Valley COG,white,less_than_hs,15933,1175,0.07,0.005
2021,3_region,Naugatuck Valley COG,white,high_school,71730,2230,0.3,0.008
2021,3_region,Naugatuck Valley COG,white,some_college_aa,66270,2029,0.28,0.007
2021,3_region,Naugatuck Valley COG,white,bachelors_plus,85674,2112,0.36,0.007
2021,3_region,Naugatuck Valley COG,black,ages25plus,24680,1491,NA,NA
2021,3_region,Naugatuck Valley COG,black,less_than_hs,3416,543,0.14,0.02
2021,3_region,Naugatuck Valley COG,black,high_school,8771,852,0.36,0.027
2021,3_region,Naugatuck Valley COG,black,some_college_aa,7718,851,0.31,0.029
2021,3_region,Naugatuck Valley COG,black,bachelors_plus,4775,692,0.19,0.025
2021,3_region,Naugatuck Valley COG,latino,ages25plus,44621,2011,NA,NA
2021,3_region,Naugatuck Valley COG,latino,less_than_hs,10298,1005,0.23,0.02
2021,3_region,Naugatuck Valley COG,latino,high_school,14947,1144,0.33,0.021
2021,3_region,Naugatuck Valley COG,latino,some_college_aa,12450,1074,0.28,0.021
2021,3_region,Naugatuck Valley COG,latino,bachelors_plus,6926,756,0.16,0.015
2021,3_region,Naugatuck Valley COG,asian,ages25plus,7930,734,NA,NA
2021,3_region,Naugatuck Valley COG,asian,less_than_hs,1289,298,0.16,0.034
2021,3_region,Naugatuck Valley COG,asian,high_school,1085,304,0.14,0.036
2021,3_region,Naugatuck Valley COG,asian,some_college_aa,1046,247,0.13,0.029
2021,3_region,Naugatuck Valley COG,asian,bachelors_plus,4510,545,0.57,0.044
2021,3_region,Naugatuck Valley COG,aian,ages25plus,616,306,NA,NA
2021,3_region,Naugatuck Valley COG,aian,less_than_hs,248,185,0.4,0.224
2021,3_region,Naugatuck Valley COG,aian,high_school,69,107,0.11,0.165
2021,3_region,Naugatuck Valley COG,aian,some_college_aa,214,173,0.35,0.222
2021,3_region,Naugatuck Valley COG,aian,bachelors_plus,85,134,0.14,0.206
2021,3_region,Naugatuck Valley COG,other_race,ages25plus,27633,1709,NA,NA
2021,3_region,Naugatuck Valley COG,other_race,less_than_hs,5769,803,0.21,0.026
2021,3_region,Naugatuck Valley COG,other_race,high_school,9162,1038,0.33,0.031
2021,3_region,Naugatuck Valley COG,other_race,some_college_aa,7318,844,0.26,0.026
2021,3_region,Naugatuck Valley COG,other_race,bachelors_plus,5384,699,0.19,0.022
2021,3_region,New Haven Inner Ring,total,ages25plus,97549,2607,NA,NA
2021,3_region,New Haven Inner Ring,total,less_than_hs,8468,831,0.09,0.008
2021,3_region,New Haven Inner Ring,total,high_school,32753,1551,0.34,0.013
2021,3_region,New Haven Inner Ring,total,some_college_aa,23378,1237,0.24,0.011
2021,3_region,New Haven Inner Ring,total,bachelors_plus,32950,1472,0.34,0.012
2021,3_region,New Haven Inner Ring,white,ages25plus,57852,1897,NA,NA
2021,3_region,New Haven Inner Ring,white,less_than_hs,3518,463,0.06,0.008
2021,3_region,New Haven Inner Ring,white,high_school,19087,1129,0.33,0.016
2021,3_region,New Haven Inner Ring,white,some_college_aa,13770,893,0.24,0.013
2021,3_region,New Haven Inner Ring,white,bachelors_plus,21477,1145,0.37,0.016
2021,3_region,New Haven Inner Ring,black,ages25plus,19306,1361,NA,NA
2021,3_region,New Haven Inner Ring,black,less_than_hs,1608,363,0.08,0.018
2021,3_region,New Haven Inner Ring,black,high_school,7283,878,0.38,0.037
2021,3_region,New Haven Inner Ring,black,some_college_aa,5174,658,0.27,0.028
2021,3_region,New Haven Inner Ring,black,bachelors_plus,5241,720,0.27,0.032
2021,3_region,New Haven Inner Ring,latino,ages25plus,14254,1227,NA,NA
2021,3_region,New Haven Inner Ring,latino,less_than_hs,2781,567,0.2,0.036
2021,3_region,New Haven Inner Ring,latino,high_school,5058,773,0.35,0.045
2021,3_region,New Haven Inner Ring,latino,some_college_aa,3494,552,0.25,0.032
2021,3_region,New Haven Inner Ring,latino,bachelors_plus,2921,531,0.2,0.033
2021,3_region,New Haven Inner Ring,asian,ages25plus,4679,566,NA,NA
2021,3_region,New Haven Inner Ring,asian,less_than_hs,544,182,0.12,0.036
2021,3_region,New Haven Inner Ring,asian,high_school,837,251,0.18,0.049
2021,3_region,New Haven Inner Ring,asian,some_college_aa,586,169,0.13,0.033
2021,3_region,New Haven Inner Ring,asian,bachelors_plus,2712,443,0.58,0.064
2021,3_region,New Haven Inner Ring,aian,ages25plus,214,141,NA,NA
2021,3_region,New Haven Inner Ring,aian,less_than_hs,37,61,0.17,0.261
2021,3_region,New Haven Inner Ring,aian,high_school,112,85,0.52,0.197
2021,3_region,New Haven Inner Ring,aian,some_college_aa,53,72,0.25,0.294
2021,3_region,New Haven Inner Ring,aian,bachelors_plus,12,60,0.06,0.278
2021,3_region,New Haven Inner Ring,other_race,ages25plus,10906,1136,NA,NA
2021,3_region,New Haven Inner Ring,other_race,less_than_hs,1967,486,0.18,0.04
2021,3_region,New Haven Inner Ring,other_race,high_school,3907,755,0.36,0.058
2021,3_region,New Haven Inner Ring,other_race,some_college_aa,2637,517,0.24,0.04
2021,3_region,New Haven Inner Ring,other_race,bachelors_plus,2395,465,0.22,0.036
2021,3_region,New Haven Outer Ring,total,ages25plus,138559,2725,NA,NA
2021,3_region,New Haven Outer Ring,total,less_than_hs,5212,534,0.04,0.004
2021,3_region,New Haven Outer Ring,total,high_school,31289,1270,0.23,0.008
2021,3_region,New Haven Outer Ring,total,some_college_aa,30161,1325,0.22,0.009
2021,3_region,New Haven Outer Ring,total,bachelors_plus,71897,1942,0.52,0.01
2021,3_region,New Haven Outer Ring,white,ages25plus,119245,2321,NA,NA
2021,3_region,New Haven Outer Ring,white,less_than_hs,3809,443,0.03,0.004
2021,3_region,New Haven Outer Ring,white,high_school,27958,1201,0.23,0.009
2021,3_region,New Haven Outer Ring,white,some_college_aa,26026,1173,0.22,0.009
2021,3_region,New Haven Outer Ring,white,bachelors_plus,61452,1541,0.52,0.008
